league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Eredivisie,2023,2024-01-26,Zwolle,Vitesse,1.95,3.6,3.75,5.58,5.18,Home,MEDIUM,0.871,0.1243,0.0047,OVER likely,BTTS YES likely,True,False,False,,10,10,1.3,0.5,0.8,0.7,0.7,0.5,walk_forward,2024-01-26,2024-01-26,162,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-27,PSV Eindhoven,Almere City,1.09,10.0,23.0,8.29,4.3,Home,HIGH,0.983,0.0159,0.0011,OVER likely,unclear,False,False,False,,10,10,2.8,1.3,0.8,0.6,0.5,0.4,walk_forward,2024-01-27,2024-01-27,163,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,False,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-27,Waalwijk,Sparta Rotterdam,2.4,3.75,2.7,4.63,4.22,Away,MEDIUM,0.3807,0.0699,0.5494,unclear,BTTS YES likely,False,False,False,,10,10,0.5,1.4,0.6,0.5,0.7,0.5,walk_forward,2024-01-27,2024-01-27,163,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-27,Excelsior,Utrecht,3.1,3.6,2.2,5.1,5.58,Draw,MEDIUM,0.0601,0.8785,0.0613,unclear,BTTS YES likely,False,True,False,,10,10,0.7,1.6,0.8,0.3,0.9,0.7,walk_forward,2024-01-27,2024-01-27,163,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,True,2024-01,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-27,Heracles,Ajax,6.0,5.0,1.45,7.75,5.0,Away,HIGH,0.0193,0.2186,0.7621,OVER likely,BTTS YES likely,True,False,False,,10,10,0.8,2.6,0.7,0.9,0.4,0.8,walk_forward,2024-01-27,2024-01-27,163,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,2.0,4.0,6.0,1,0,0,1,True,True,2024-01,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-28,Volendam,For Sittard,3.2,3.6,2.15,4.62,4.15,Draw,MEDIUM,0.0956,0.6783,0.2261,unclear,unclear,False,False,False,,10,10,0.8,1.1,0.7,0.5,0.6,0.4,walk_forward,2024-01-28,2024-01-28,167,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,1.0,1.0,0,1,1,0,,,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-01-28,Go Ahead Eagles,Nijmegen,2.2,3.5,3.2,4.6,4.94,Draw,MEDIUM,0.1357,0.6381,0.2262,unclear,BTTS YES likely,False,False,False,,10,10,1.3,1.7,0.3,0.7,0.5,0.9,walk_forward,2024-01-28,2024-01-28,167,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,True,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-28,Feyenoord,Twente,1.4,4.75,7.0,6.67,5.73,Home,MEDIUM,0.606,0.3765,0.0175,OVER likely,BTTS YES likely,True,True,False,,10,10,2.2,1.6,0.9,0.8,0.7,0.8,walk_forward,2024-01-28,2024-01-28,167,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,False,False,2024-01,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-01-28,Heerenveen,AZ Alkmaar,3.3,3.75,2.05,4.65,4.79,Home,LOW,0.478,0.3493,0.1727,OVER likely,unclear,True,False,False,,10,10,1.3,1.2,0.9,0.7,0.4,0.6,walk_forward,2024-01-28,2024-01-28,167,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,2.0,2.0,4.0,1,0,0,1,True,,2024-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-02,Almere City,Excelsior,2.15,3.25,3.5,4.72,5.16,Draw,MEDIUM,0.28,0.6507,0.0694,OVER likely,BTTS YES likely,False,False,False,,10,10,1.2,0.8,0.6,0.7,0.3,0.9,walk_forward,2024-02-02,2024-02-02,171,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,1.0,3.0,1,0,1,1,True,True,2024-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-03,Twente,Waalwijk,1.3,5.5,10.0,7.3,5.22,Home,HIGH,0.9665,0.0219,0.0116,OVER likely,BTTS YES likely,False,True,False,,10,10,1.6,0.6,0.7,0.6,0.7,0.8,walk_forward,2024-02-03,2024-02-03,172,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,0.0,3.0,1,0,1,0,True,False,2024-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-03,For Sittard,Heerenveen,2.4,3.3,3.0,3.73,4.14,Away,LOW,0.0689,0.1522,0.7789,OVER likely,unclear,False,False,False,,10,10,1.4,1.4,0.4,0.9,0.3,0.5,walk_forward,2024-02-03,2024-02-03,172,4,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,3.0,3.0,6.0,1,0,0,1,True,,2024-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-03,Ajax,PSV Eindhoven,3.3,4.33,1.95,4.98,5.23,Draw,MEDIUM,0.0111,0.8561,0.1327,OVER likely,BTTS YES likely,True,False,False,,10,10,2.6,2.8,1.0,0.7,0.9,0.4,walk_forward,2024-02-03,2024-02-03,172,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,False,2024-02,strong_fav (1.5-2.0),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-03,Nijmegen,Heracles,1.73,4.0,4.75,6.3,5.17,Away,LOW,0.3748,0.24,0.3852,OVER likely,BTTS YES likely,True,False,False,,10,10,1.7,0.7,0.8,0.7,0.9,0.4,walk_forward,2024-02-03,2024-02-03,172,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,1.0,4.0,1,0,0,1,True,True,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-04,Vitesse,Go Ahead Eagles,2.9,3.3,2.45,4.42,4.26,Away,MEDIUM,0.0414,0.3609,0.5978,unclear,unclear,False,False,False,,10,10,0.5,1.3,0.6,0.4,0.5,0.6,walk_forward,2024-02-04,2024-02-04,176,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,2.0,2.0,0,1,1,0,,,2024-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-04,AZ Alkmaar,Feyenoord,4.5,3.8,1.75,6.25,5.4,Away,MEDIUM,0.0832,0.0062,0.9107,OVER likely,BTTS YES likely,True,True,False,,10,10,1.0,2.0,0.7,0.8,0.7,0.7,walk_forward,2024-02-04,2024-02-04,176,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,1.0,1.0,0,1,1,0,False,False,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-04,Utrecht,Volendam,1.33,5.0,9.5,7.13,4.2,Draw,HIGH,0.2216,0.7585,0.0199,unclear,BTTS YES likely,False,False,False,,10,10,1.4,0.5,0.2,0.6,0.7,0.5,walk_forward,2024-02-04,2024-02-04,176,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,4.0,2.0,6.0,1,0,0,1,True,True,2024-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-04,Sparta Rotterdam,Zwolle,1.91,3.5,4.2,4.98,4.69,Draw,MEDIUM,0.0387,0.7966,0.1646,unclear,BTTS YES likely,False,True,False,,10,10,1.4,1.3,0.5,0.7,0.6,0.6,walk_forward,2024-02-04,2024-02-04,176,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,2.0,2.0,0,1,1,0,False,False,2024-02,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-09,Waalwijk,Nijmegen,2.8,3.75,2.4,5.03,5.64,Draw,MEDIUM,0.2139,0.6047,0.1813,OVER likely,BTTS YES likely,False,True,False,,10,10,0.6,1.9,0.6,0.8,0.7,0.9,walk_forward,2024-02-09,2024-02-09,180,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,False,2024-02,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-10,Excelsior,Twente,5.5,4.33,1.55,6.52,5.6,Draw,MEDIUM,0.0275,0.9469,0.0257,OVER likely,BTTS YES likely,True,True,False,,10,10,0.8,1.6,0.7,0.7,0.9,0.6,walk_forward,2024-02-10,2024-02-10,181,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,0.0,3.0,3.0,1,0,1,0,True,False,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-10,Almere City,AZ Alkmaar,4.75,4.0,1.7,5.87,4.45,Draw,MEDIUM,0.0617,0.7858,0.1526,OVER likely,unclear,True,False,False,,10,10,1.4,0.9,0.7,0.7,0.4,0.6,walk_forward,2024-02-10,2024-02-10,181,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,0.0,0.0,0.0,0,1,1,0,False,False,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-10,Heracles,Vitesse,2.05,3.6,3.5,4.85,3.97,Home,LOW,0.4783,0.1373,0.3844,OVER likely,unclear,False,False,False,,10,10,0.7,0.4,0.7,0.6,0.5,0.4,walk_forward,2024-02-10,2024-02-10,181,3,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,2.0,5.0,1,0,0,1,True,True,2024-02,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-11,Volendam,PSV Eindhoven,21.0,10.0,1.1,8.87,4.17,Away,HIGH,0.0002,0.0011,0.9988,OVER likely,unclear,False,False,False,,10,10,0.5,2.6,0.7,0.6,0.6,0.4,walk_forward,2024-02-11,2024-02-11,184,5,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,5.0,6.0,1,0,0,1,True,True,2024-02,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-11,Utrecht,For Sittard,1.75,3.8,4.75,5.45,4.17,Draw,MEDIUM,0.3255,0.6017,0.0727,unclear,BTTS YES likely,False,False,False,,10,10,1.6,1.4,0.3,0.5,0.8,0.4,walk_forward,2024-02-11,2024-02-11,184,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,4.0,0.0,4.0,1,0,0,0,True,False,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-11,Feyenoord,Sparta Rotterdam,1.14,8.5,17.0,7.87,4.3,Home,HIGH,0.7289,0.0234,0.2477,unclear,BTTS YES likely,False,True,False,,10,10,2.3,1.1,0.7,0.5,0.6,0.6,walk_forward,2024-02-11,2024-02-11,184,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,False,2024-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-11,Go Ahead Eagles,Zwolle,1.75,4.0,4.33,5.25,4.17,Away,MEDIUM,0.0573,0.0974,0.8453,unclear,unclear,False,False,False,,10,10,1.5,1.5,0.4,0.7,0.6,0.5,walk_forward,2024-02-11,2024-02-11,184,5,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,eredivisie_goals,LOW,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,,,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-11,Heerenveen,Ajax,4.0,4.5,1.73,6.5,6.0,Draw,MEDIUM,0.0489,0.5881,0.363,OVER likely,BTTS YES likely,True,True,False,,10,10,1.2,2.4,0.9,0.9,0.6,0.9,walk_forward,2024-02-11,2024-02-11,184,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,3.0,2.0,5.0,1,0,0,1,True,True,2024-02,strong_fav (1.5-2.0),medium (5-7),high (6-10),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-16,PSV Eindhoven,Heracles,1.08,13.0,19.0,8.41,4.22,Home,HIGH,0.9982,0.0015,0.0003,OVER likely,unclear,False,False,False,,10,10,2.6,1.0,0.6,0.7,0.5,0.6,walk_forward,2024-02-16,2024-02-16,189,1,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,2.0,0.0,2.0,0,1,1,0,False,False,2024-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Eredivisie,2023,2024-02-17,For Sittard,AZ Alkmaar,4.33,3.6,1.85,5.42,4.53,Draw,MEDIUM,0.0395,0.8847,0.0758,OVER likely,unclear,False,False,False,,10,10,1.4,1.0,0.6,0.7,0.4,0.6,walk_forward,2024-02-17,2024-02-17,190,4,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,HIGH,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,A,1.0,2.0,3.0,1,0,1,1,True,True,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Eredivisie,2023,2024-02-17,Sparta Rotterdam,Excelsior,1.85,3.6,4.2,5.42,4.8,Draw,MEDIUM,0.1007,0.7657,0.1337,OVER likely,BTTS YES likely,False,False,False,,10,10,1.1,0.7,0.4,0.8,0.5,0.8,walk_forward,2024-02-17,2024-02-17,190,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,league_goal_profile_supports_signal,eredivisie_goals,SUPPRESSED,"Eredivisie is a high-scoring, volatile goals league. OVER_25 is viable here (65.5%) unlike most other leagues. BOTH_OVER25_BTTS remains unreliable even in this goals context.",Eredivisie: BOTH_OVER25_BTTS unreliable even in goals league.,"OVER_25, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2",BOTH_OVER25_BTTS,H,4.0,2.0,6.0,1,0,0,1,True,True,2024-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
